date,location,source,type,product,unit,price,price_old,discount,price_kg
2024-08-05,Русе,Taraba,Мляко и млечни продукти,4 x 50 гр. ДАНОНИНО ягода/кайсия,,2.82,NA,NA,NA
2024-08-05,Русе,Taraba,Мляко и млечни продукти,125 гр. Краве масло Чепеларе,,2.8499999999999996,NA,NA,NA
2024-08-05,Русе,Taraba,Мляко и млечни продукти,470 гр. Майонеза за Сандвич Олинеза,0.47 кг.,2.88,NA,NA,NA
2024-08-05,Русе,Taraba,Мляко и млечни продукти,4 х 70 гр. данет дуо шоколад и мляко,,2.9,NA,NA,NA
2024-08-05,Русе,Taraba,Мляко и млечни продукти,200 гр. Заквасена Сметана Danone,,2.9899999999999998,NA,NA,NA
2024-08-05,Русе,Taraba,Мляко и млечни продукти,400 гр. Бяло саламурено Гери,,3,NA,NA,NA
2024-08-05,Русе,Taraba,Мляко и млечни продукти,"1 л. прясно мляко Родопско 3,6 %",,3.1,NA,NA,NA
2024-08-05,Русе,Taraba,Мляко и млечни продукти,1 л. Прясно мляко Чех 3%,,3.1,NA,NA,NA
2024-08-05,Русе,Taraba,Мляко и млечни продукти,"Прясно мляко 1,5% 1 л. Боженци",,3.14,NA,NA,NA
2024-08-05,Русе,Taraba,Мляко и млечни продукти,230 гр. Майонеза Трапезна Олинеза,0.23 кг.,3.2,NA,NA,NA
2024-08-05,Русе,Taraba,Мляко и млечни продукти,500 гр. БЕЛЛА Продукт за мазане 50%,,3.29,NA,NA,NA
2024-08-05,Русе,Taraba,Мляко и млечни продукти,450 гр. Майонеза Олинезко Олинеза,0.45 кг.,3.3,NA,NA,NA
2024-08-05,Русе,Taraba,Мляко и млечни продукти,250 гр. Майонеза Премиум Олинеза,0.25 кг.,3.4,NA,NA,NA
2024-08-05,Русе,Taraba,Мляко и млечни продукти,Краве сирене Боженци 200 гр.,,3.42,NA,NA,NA
2024-08-05,Русе,Taraba,Мляко и млечни продукти,4 броя x 100 гр. Напитка Данонино с банан,,3.58,NA,NA,NA
2024-08-05,Русе,Taraba,Мляко и млечни продукти,4 броя x 100 гр. Напитка Данонино с ягода,,3.58,NA,NA,NA
2024-08-05,Русе,Taraba,Мляко и млечни продукти,200 гр. Краве сирене вакуум Боряна,,3.65,NA,NA,NA
2024-08-05,Русе,Taraba,Мляко и млечни продукти,500 гр. Деликатес Мая вакуум Чех,0.50 кг.,3.8699999999999997,NA,NA,NA
2024-08-05,Русе,Taraba,Мляко и млечни продукти,NA,NA,NA,NA,NA,NA
2024-08-05,Русе,Taraba,Мляко и млечни продукти,500 гр. Извара Лудогорие,0.50 кг.,3.9,NA,NA,NA
2024-08-05,Русе,Taraba,Мляко и млечни продукти,1 л. Прясно мляко 1.7% Олимпус,,4,NA,NA,NA
2024-08-05,Русе,Taraba,Мляко и млечни продукти,10 бр. Яйца М размер български,,4,NA,NA,NA
2024-08-05,Русе,Taraba,Мляко и млечни продукти,1 л. Прясно мляко 3.2% Meggle,1.00 л.,4.1,NA,NA,NA
2024-08-05,Русе,Taraba,Мляко и млечни продукти,180 г. Топено пушено сирене Здравец,,4.2,NA,NA,NA
2024-08-05,Русе,Taraba,Мляко и млечни продукти,500 мл. Сметана за Готвене My Day,,4.2,NA,NA,NA
2024-08-05,Русе,Taraba,Мляко и млечни продукти,500 мл. Сметана за разбиване My Day,,4.2,NA,NA,NA
2024-08-05,Русе,Taraba,Мляко и млечни продукти,500 гр. Сирене Дунавика кутия Чех,,4.25,NA,NA,NA
2024-08-05,Русе,Taraba,Мляко и млечни продукти,Заквасена сметана Боженци 400 гр.,,4.29,NA,NA,NA
2024-08-05,Русе,Taraba,Мляко и млечни продукти,915 гр. Майонеза за Сандвич Олинеза,0.92 кг.,4.3,NA,NA,NA
