date,location,source,type,product,unit,price,price_old,discount,price_kg
2024-08-05,Цялата страна,T MARKET,Плодове и зеленчуци,Суров микс ROIS червена боровинка 120 г,NA,5.25,NA,NA,NA
2024-08-05,Цялата страна,T MARKET,Плодове и зеленчуци,Брускета ЕЛИА с маслини и риган 190 г,NA,5.29,NA,NA,NA
2024-08-05,Цялата страна,T MARKET,Плодове и зеленчуци,Сливи QUEEN DIAMOND сушени 300 гр.,NA,5.29,NA,NA,NA
2024-08-05,Цялата страна,T MARKET,Плодове и зеленчуци,Сушени червени чушки 80 гр.,NA,5.49,NA,NA,NA
2024-08-05,Цялата страна,T MARKET,Плодове и зеленчуци,Маслини ЕЛИА зелени с чушка 360 г,NA,5.6499999999999995,NA,NA,NA
2024-08-05,Цялата страна,T MARKET,Плодове и зеленчуци,Орех суров 200гр,NA,5.95,NA,NA,NA
2024-08-05,Цялата страна,T MARKET,Плодове и зеленчуци,Сурови ядки ROIS Vital 120 г,NA,5.99,NA,NA,NA
2024-08-05,Цялата страна,T MARKET,Плодове и зеленчуци,"Маслини ЕЛИА ""Каламата"" с костилка 360 г",NA,5.99,NA,NA,NA
2024-08-05,Цялата страна,T MARKET,Плодове и зеленчуци,Ядки KRONOS Royal микс печени 130 г,NA,5.99,NA,NA,NA
2024-08-05,Цялата страна,T MARKET,Плодове и зеленчуци,Фурма QUEEN DIAMOND с костилка 500 гр.,NA,6.1899999999999995,NA,NA,NA
2024-08-05,Цялата страна,T MARKET,Плодове и зеленчуци,Бадем OPTIMA LINIJA 200 гр.,NA,6.35,NA,NA,NA
2024-08-05,Цялата страна,T MARKET,Брашно и хляб,"Мини пърленка печена или замразена за изпичане у дома, бр.",NA,0.19,0.35,NA,NA
2024-08-05,Цялата страна,T MARKET,Брашно и хляб,Кроасан с масло бр.,NA,0.59,0.89,NA,NA
2024-08-05,Цялата страна,T MARKET,Брашно и хляб,Хлебчета за хот дог McGold 4x65 гр.,NA,1.8900000000000001,2.25,NA,NA
2024-08-05,Цялата страна,T MARKET,Брашно и хляб,Точени кори ФАМИЛИЯ 2х400гр.,NA,4.49,5.99,NA,NA
2024-08-05,Цялата страна,T MARKET,Брашно и хляб,Бял земел СИМИД печен или замразен за изпичане у дома 60 г,NA,0.19,NA,NA,NA
2024-08-05,Цялата страна,T MARKET,Брашно и хляб,"Грахам багета прясно изпечена или замразена за изпичане у дома, бр.",NA,0.25,NA,NA,NA
2024-08-05,Цялата страна,T MARKET,Брашно и хляб,"Франзела със семена, СИМИД 110 гр .",NA,0.55,NA,NA,NA
2024-08-05,Цялата страна,T MARKET,Брашно и хляб,Пълнозърнесто хлебче със семена бр.,NA,0.59,NA,NA,NA
2024-08-05,Цялата страна,T MARKET,Брашно и хляб,Царевично хлебче със семена на бр.,NA,0.59,NA,NA,NA
2024-08-05,Цялата страна,T MARKET,Брашно и хляб,Кроасан с 24% масло 48 гр.,NA,0.7899999999999999,NA,NA,NA
