date,location,source,type,product,unit,price,price_old,discount,price_kg
2024-08-05,Цялата страна,Shop24,Бакалия,Брашно пшенично Екстра София мел 2kg,NA,NA,NA,NA,NA
2024-08-05,Цялата страна,Shop24,Бакалия,Пчелен мед Oberon 400g,NA,NA,NA,NA,NA
2024-08-05,Цялата страна,Shop24,Бакалия,ЗАХАР DEMERARA КАФЯВА 500g,NA,NA,NA,NA,NA
2024-08-05,Цялата страна,Shop24,Бакалия,ОЛИО ОТ ГРОЗДОВИ СЕМКИ COSTA D'ORO 1l,NA,NA,NA,NA,NA
2024-08-05,Цялата страна,Shop24,Бакалия,Какао на прах Dr. Oetker 50g,NA,NA,NA,NA,NA
2024-08-05,Цялата страна,Shop24,Бакалия,Глазура Dr. Oetker Шоколад 150g,NA,NA,NA,NA,NA
2024-08-05,Цялата страна,Shop24,Бакалия,СОС LESIEUR САЛАТЕН ДРЕСИНГ ЛИМОН/ЗЕХТИН...,NA,NA,NA,NA,NA
2024-08-05,Цялата страна,Shop24,Бакалия,Maxi Mix 100g Chio,NA,NA,NA,NA,NA
2024-08-05,Цялата страна,Shop24,Бакалия,Сос Kuhne Барбекю 250ml,NA,NA,NA,NA,NA
2024-08-05,Цялата страна,Shop24,Бакалия,Сос VitaL за Картофки 460g,NA,NA,NA,NA,NA
2024-08-05,Цялата страна,Shop24,Бакалия,Кетчуп Vital Класик 500g,NA,NA,NA,NA,NA
2024-08-05,Цялата страна,Shop24,Бакалия,БИО МИНИ ЦАРЕВИЧЕН СНАКС С ЛУК ALNATURA 50g,NA,NA,NA,NA,NA
2024-08-05,Цялата страна,Shop24,Бакалия,Подправка Трапезна чубрица 30g Harmony Foods,NA,NA,NA,NA,NA
2024-08-05,Цялата страна,Shop24,Бакалия,Зехтин Екстра Върджин Del Alma 750ml,NA,NA,NA,NA,NA
2024-08-05,Цялата страна,Shop24,Бакалия,Кубети Пица 35g,NA,NA,NA,NA,NA
2024-08-05,Цялата страна,Shop24,Бакалия,Лазаня De Cecco 500g,NA,NA,NA,NA,NA
2024-08-05,Цялата страна,Shop24,Бакалия,Любима супа Зеленчукова от А до Я 53g Maggi,NA,NA,NA,NA,NA
2024-08-05,Цялата страна,Shop24,Бакалия,Брашно пшенично тип 500 София мел 2kg,NA,NA,NA,NA,NA
2024-08-05,Цялата страна,Shop24,Бакалия,Крем Оле Шоколад Dr. Oetker 84g,NA,NA,NA,NA,NA
2024-08-05,Цялата страна,Shop24,Бакалия,Оцет Ябълков Кулинар 700ml,NA,NA,NA,NA,NA
2024-08-05,Цялата страна,Shop24,Бакалия,ЗАХАР DARK DEMERARA КАФЯВА 500g,NA,NA,NA,NA,NA
2024-08-05,Цялата страна,Shop24,Бакалия,БОБ ДОБРУДЖАНКА Oberon 1kg,NA,NA,NA,NA,NA
2024-08-05,Цялата страна,Shop24,Бакалия,ТЕСТО за ПИЦИ И МЕКИЦИ охладено 600g,NA,NA,NA,NA,NA
2024-08-05,Цялата страна,Shop24,Бакалия,Солети Stickletti 250g Chio,NA,NA,NA,NA,NA
2024-08-05,Цялата страна,Shop24,Бакалия,СНАКС BESTINI PEANUTS 25g,NA,NA,NA,NA,NA
2024-08-05,Цялата страна,Shop24,Бакалия,ХЛЯБ УТВЪРДЕН СТАНДАРТ ДОБРУДЖА ЕЛИАЗ 650g,NA,NA,NA,NA,NA
2024-08-05,Цялата страна,Shop24,Бакалия,ОХЛЮВЧЕТА MISKO 500g,NA,NA,NA,NA,NA
2024-08-05,Цялата страна,Shop24,Бакалия,Сос Filippo Berio Песто Домати/Рикота 190g,NA,NA,NA,NA,NA
2024-08-05,Цялата страна,Shop24,Бакалия,Спагетини Специал №11 Stella 500g,NA,NA,NA,NA,NA
2024-08-05,Цялата страна,Shop24,Бакалия,Кубети Пиле 35g,NA,NA,NA,NA,NA
2024-08-05,Цялата страна,Shop24,Бакалия,Тaлятели № 203 De Cecco 500g,NA,NA,NA,NA,NA
